('34u', 12215, 250.0, 567.0, 926.86, 1.43944)
('JyG', 79207, 464.0, 633.0, 952.92, 0.6894827586206895)
('IjD', 74290, 615.0, 767.0, 1103.57, 0.5472682926829268)
('DVb', 53587, 263.0, 624.0, 875.38, 0.9558174904942965)
('Irn', 74830, 428.0, 502.0, 817.54, 0.7372429906542055)
('3d', 228, 198.0, 128.0, 167.88, 0.20141414141414138)
('DeX', 54150, 877.0, 765.0, 1174.77, 0.4672405929304447)
('Dw0', 55251, 951.0, 875.0, 1228.66, 0.37188222923238706)
('H40', 67725, 535.0, 661.0, 1061.71, 0.7489906542056075)
('LmP', 86398, 658.0, 641.0, 929.88, 0.4390273556231003)
('KDp', 80250, 71.0, 792.0, 1168.65, 5.30492957746479)
('LAU', 84009, 708.0, 76.0, 132.49, 0.07978813559322036)
('7AT', 28442, 43.0, 717.0, 1085.97, 8.580697674418605)
('8Mi', 33182, 362.0, 559.0, 705.92, 0.4058563535911601)
('3zh', 15793, 240.0, 806.0, 1253.94, 1.8664166666666668)
('NYc', 4417, 181.0, 636.0, 1054.57, 2.312541436464088)
('J1T', 75503, 503.0, 805.0, 1373.02, 1.1292644135188867)
('6ek', 26380, 253.0, 648.0, 1038.06, 1.5417391304347825)
('Nlo', 5248, 953.0, 423.0, 550.92, 0.13422875131164738)
('DDi', 52460, 11.0, 259.0, 448.05, 17.186363636363637)
('Ce2', 50150, 823.0, 935.0, 1492.83, 0.6778007290400971)
('8s7', 35161, 1009.0, 524.0, 761.78, 0.23565906838453912)
('6Am', 24492, 625.0, 544.0, 877.22, 0.5331520000000001)
('236', 8133, 1002.0, 629.0, 900.77, 0.27122754491017964)
('1DP', 4813, 539.0, 1065.0, 1607.06, 1.005677179962894)
('ERo', 57317, 593.0, 481.0, 708.5, 0.3836424957841484)
('340', 12159, 876.0, 56.0, 89.09, 0.03777397260273973)
('Gbg', 65877, 316.0, 885.0, 1115.58, 0.7296835443037972)
('1h3', 6681, 279.0, 628.0, 787.09, 0.570215053763441)
('5su', 23303, 1062.0, 825.0, 1090.26, 0.24977401129943502)
('98i', 36269, 276.0, 58.0, 99.59, 0.15068840579710147)
('M7Z', 87794, 616.0, 232.0, 299.02, 0.10879870129870127)
('FTv', 61419, 262.0, 823.0, 1031.67, 0.7964503816793896)
('5GP', 20878, 171.0, 258.0, 384.6, 0.7403508771929825)
('336', 12102, 794.0, 812.0, 1244.22, 0.5443576826196473)
('8q3', 35031, 204.0, 197.0, 279.06, 0.40225490196078434)
('FsG', 62953, 137.0, 219.0, 364.74, 1.0637956204379562)
('4Xa', 17991, 139.0, 789.0, 1217.81, 3.084964028776978)
('N2J', 2382, 803.0, 684.0, 1106.58, 0.5262515566625154)
('3fP', 14515, 871.0, 384.0, 537.25, 0.175947187141217)
('AVR', 41670, 240.0, 542.0, 710.24, 0.7010000000000001)
('IKl', 72749, 358.0, 272.0, 389.48, 0.32815642458100563)
('NjE', 5086, 295.0, 75.0, 106.79, 0.10776271186440681)
('K06', 79386, 636.0, 820.0, 1165.23, 0.5428144654088051)
('8qs', 35082, 748.0, 464.0, 670.9, 0.27660427807486626)
('Isc', 74882, 775.0, 81.0, 111.84, 0.039793548387096776)
('Jvx', 79061, 643.0, 550.0, 912.41, 0.5636236391912908)
('N2Z', 2398, 14.0, 152.0, 233.8, 5.842857142857143)
('IXj', 73566, 249.0, 72.0, 105.91, 0.13618473895582328)
('IVm', 73443, 890.0, 804.0, 1154.05, 0.393314606741573)
('Ffg', 62160, 981.0, 1037.0, 1431.63, 0.4022731906218146)
('EIC', 56712, 347.0, 854.0, 1204.8, 1.0109510086455331)
('3Lo', 13280, 257.0, 201.0, 300.19, 0.3859533073929961)
('8jC', 34599, 865.0, 206.0, 357.54, 0.17519075144508672)
('C8n', 48181, 35.0, 203.0, 316.95, 3.2557142857142853)
('FFL', 60501, 865.0, 781.0, 1311.68, 0.6135028901734105)
('8J_', 33011, 661.0, 837.0, 1140.81, 0.4596217851739787)
('BPS', 45262, 521.0, 669.0, 1084.28, 0.7970825335892514)
('O9N', 6796, 280.0, 423.0, 555.55, 0.473392857142857)
('6H2', 24887, 160.0, 1013.0, 1292.87, 1.7491874999999992)
('5S7', 21616, 182.0, 642.0, 1096.98, 2.49989010989011)
('MVx', 280, 809.0, 367.0, 556.15, 0.23380716934487017)
('8E_', 32696, 259.0, 771.0, 1335.7, 2.1803088803088806)
('C4E', 47894, 749.0, 111.0, 173.17, 0.08300400534045392)
('Exg', 59325, 996.0, 289.0, 398.24, 0.10967871485943775)
('OCO', 6986, 1000.0, 256.0, 398.59, 0.14258999999999997)
('4KG', 17152, 815.0, 955.0, 1400.22, 0.546282208588957)
('sa', 3438, 784.0, 118.0, 164.99, 0.05993622448979593)
('N62', 2617, 490.0, 239.0, 406.8, 0.34244897959183673)
('3t7', 15379, 725.0, 614.0, 966.19, 0.4857793103448277)
('Kcu', 81830, 901.0, 600.0, 753.56, 0.17043285238623745)
('H8e', 68017, 694.0, 1011.0, 1491.66, 0.6925936599423632)
('EgA', 58222, 776.0, 50.0, 64.55, 0.018749999999999996)
('BVy', 45672, 708.0, 572.0, 949.23, 0.5328107344632769)
('N3u', 2482, 68.0, 777.0, 1226.25, 6.606617647058823)
('HUi', 69407, 472.0, 174.0, 299.57, 0.2660381355932203)
('GqY', 66814, 807.0, 641.0, 802.82, 0.20052044609665434)
('6zt', 27712, 601.0, 779.0, 1042.24, 0.43800332778702167)
('87L', 32214, 317.0, 1027.0, 1574.96, 1.7285804416403787)
('G80', 64008, 825.0, 738.0, 1119.84, 0.46283636363636355)
('NrE', 5590, 562.0, 32.0, 53.57, 0.03838078291814947)
('MgK', 934, 451.0, 315.0, 531.47, 0.47997782705099784)
('KpI', 82611, 851.0, 530.0, 875.68, 0.40620446533490007)
('KX6', 81465, 605.0, 490.0, 623.8, 0.22115702479338836)
('Myk', 2094, 869.0, 645.0, 1102.64, 0.5266283084004604)
('MWV', 315, 768.0, 367.0, 485.67, 0.1545182291666667)
('ILL', 72786, 765.0, 92.0, 156.79, 0.08469281045751632)
('NXX', 4349, 763.0, 775.0, 1012.46, 0.3112188728702491)
('F1a', 59634, 717.0, 317.0, 518.22, 0.28064156206415625)
('IeX', 73995, 302.0, 436.0, 635.77, 0.6614900662251655)
('E49', 55827, 856.0, 722.0, 1232.94, 0.5968925233644861)
('5pK', 23078, 870.0, 527.0, 794.95, 0.3079885057471265)
('Civ', 50457, 71.0, 886.0, 1365.69, 6.7561971830985925)
('A69', 40077, 161.0, 385.0, 544.27, 0.9892546583850931)
('DOo', 53159, 989.0, 919.0, 1585.33, 0.6737411526794741)
('KaN', 81671, 299.0, 212.0, 344.49, 0.44311036789297664)
('FfD', 62131, 708.0, 300.0, 521.71, 0.31314971751412435)
('KoF', 82545, 452.0, 1046.0, 1554.73, 1.125508849557522)
('1DY', 4822, 1049.0, 20.0, 25.51, 0.005252621544327933)
('25E', 8267, 86.0, 581.0, 979.36, 4.632093023255814)
('Fg4', 62185, 269.0, 19.0, 25.22, 0.023122676579925647)
('J8E', 75929, 1006.0, 720.0, 1127.23, 0.40480119284294236)
('8n7', 34846, 116.0, 800.0, 1008.78, 1.7998275862068964)
('98A', 36235, 549.0, 1015.0, 1581.28, 1.0314754098360654)
('1g', 105, 540.0, 515.0, 767.08, 0.4668148148148149)
('D71', 52039, 857.0, 538.0, 896.35, 0.418144690781797)
('CrQ', 50993, 801.0, 401.0, 550.05, 0.18607990012484388)
('Coz', 50839, 159.0, 724.0, 1219.22, 3.1145911949685536)
('CPM', 49225, 731.0, 917.0, 1407.91, 0.6715595075239399)
('KUD', 81283, 577.0, 112.0, 147.27, 0.06112651646447142)
('Ls7', 86758, 378.0, 13.0, 18.05, 0.013359788359788361)
('1HX', 5073, 154.0, 33.0, 55.03, 0.14305194805194807)
('5sw', 23305, 68.0, 998.0, 1620.41, 9.153088235294119)
('Lf1', 85933, 169.0, 534.0, 701.7, 0.9923076923076926)
('4Kh', 17179, 1034.0, 77.0, 109.52, 0.03145067698259187)
('NsA', 5649, 138.0, 418.0, 614.41, 1.4232608695652171)
('Iw4', 75100, 79.0, 207.0, 330.51, 1.5634177215189873)
('BTK', 45506, 203.0, 111.0, 153.86, 0.21113300492610845)
('HFG', 68434, 431.0, 371.0, 509.1, 0.3204176334106729)
('5FQ', 20816, 973.0, 379.0, 619.76, 0.24744090441932168)
('EZa', 57807, 749.0, 231.0, 291.54, 0.08082777036048067)
('5Mu', 21287, 410.0, 411.0, 590.6, 0.43804878048780493)
('13V', 4189, 993.0, 897.0, 1380.44, 0.4868479355488419)
('FQU', 61203, 747.0, 210.0, 356.1, 0.1955823293172691)
('8sK', 35174, 679.0, 452.0, 772.21, 0.4715905743740796)
('Hb3', 69807, 203.0, 218.0, 351.9, 0.6596059113300492)
('2Hy', 9069, 551.0, 752.0, 1312.76, 1.0177132486388385)
('5d', 354, 22.0, 661.0, 1132.35, 21.424999999999997)
('K7F', 79836, 583.0, 481.0, 828.67, 0.5963464837049742)
('L8t', 83908, 252.0, 460.0, 643.98, 0.7300793650793651)
('DFZ', 52577, 211.0, 860.0, 1180.71, 1.5199526066350713)
('KZ6', 81591, 117.0, 692.0, 986.14, 2.514017094017094)
('MGA', 88336, 636.0, 544.0, 848.97, 0.47951257861635227)
('F5Q', 59876, 592.0, 878.0, 1445.36, 0.9583783783783782)
('I3v', 71688, 813.0, 769.0, 1202.09, 0.5327060270602705)
('9Qc', 37397, 60.0, 604.0, 999.38, 6.589666666666667)
('E7f', 56048, 673.0, 228.0, 366.58, 0.20591381872213965)
('GMk', 64936, 702.0, 71.0, 91.89, 0.029757834757834757)
('3Pi', 13526, 477.0, 1044.0, 1612.13, 1.1910482180293502)
('D8_', 52163, 55.0, 636.0, 1025.8, 7.087272727272726)
('Icz', 73897, 915.0, 127.0, 200.32, 0.0801311475409836)
('CuV', 51187, 240.0, 212.0, 267.59, 0.2316249999999999)
('IW2', 73460, 381.0, 394.0, 594.43, 0.5260629921259842)
('3eX', 14460, 10.0, 99.0, 172.5, 7.35)
('30u', 11963, 1040.0, 631.0, 849.63, 0.21022115384615384)
('8xG', 35485, 1004.0, 209.0, 334.0, 0.12450199203187251)
('CFM', 48595, 12.0, 316.0, 490.64, 14.553333333333333)
('8UH', 33659, 832.0, 668.0, 866.84, 0.23899038461538466)
('Msw', 1728, 344.0, 770.0, 1016.96, 0.7179069767441861)
('JU2', 77303, 798.0, 569.0, 842.71, 0.34299498746867174)
('2HI', 9027, 20.0, 735.0, 948.12, 10.656)
('KWt', 81451, 387.0, 1005.0, 1455.57, 1.1642635658914726)
('1Q_', 5669, 692.0, 796.0, 1068.84, 0.3942774566473987)
('2B7', 8638, 479.0, 883.0, 1297.33, 0.8649895615866386)
('4sU', 19308, 219.0, 212.0, 278.69, 0.30452054794520544)
('NUj', 4172, 665.0, 960.0, 1668.73, 1.0657593984962406)
('5Rd', 21585, 200.0, 954.0, 1652.35, 3.4917499999999997)
('HKu', 68789, 735.0, 670.0, 934.31, 0.3596054421768707)
('Hsc', 70913, 693.0, 250.0, 359.81, 0.15845598845598846)
('BHA', 44740, 452.0, 763.0, 1201.4, 0.9699115044247789)
('OKc', 7504, 764.0, 210.0, 302.33, 0.12085078534031411)
('Gvj', 67140, 603.0, 822.0, 1083.57, 0.4337810945273631)
('8sY', 35188, 1062.0, 389.0, 502.88, 0.10723163841807909)
('CwC', 51294, 661.0, 864.0, 1506.67, 0.9722692889561272)
('KwG', 83050, 1047.0, 614.0, 817.91, 0.194756446991404)
('bW', 2363, 372.0, 644.0, 933.88, 0.7792473118279569)
('2CM', 8716, 625.0, 62.0, 106.78, 0.071648)
('69d', 24420, 270.0, 385.0, 521.77, 0.5065555555555555)
('97Z', 36197, 635.0, 196.0, 308.84, 0.17770078740157477)
('O7U', 6677, 147.0, 886.0, 1314.81, 2.9170748299319724)
('DYb', 53776, 103.0, 763.0, 1091.01, 3.184563106796116)
('HEi', 68399, 18.0, 875.0, 1233.69, 19.927222222222227)
('A0_', 39752, 56.0, 733.0, 1239.17, 9.038750000000002)
('F70', 59976, 363.0, 34.0, 46.19, 0.03358126721763085)
('ID7', 72268, 340.0, 1007.0, 1674.67, 1.9637352941176474)
('HKZ', 68768, 187.0, 801.0, 1118.15, 1.6959893048128347)
('2WB', 9965, 641.0, 450.0, 694.11, 0.38082683307332293)
('Kzx', 83282, 1064.0, 471.0, 761.98, 0.2734774436090226)
('27O', 8403, 275.0, 747.0, 1210.9, 1.6869090909090911)
('6YI', 25974, 692.0, 684.0, 1038.5, 0.5122832369942196)
('JPH', 77003, 802.0, 569.0, 933.87, 0.45495012468827933)
('9X1', 37801, 831.0, 79.0, 136.83, 0.06959085439229845)
('3j', 234, 719.0, 37.0, 57.75, 0.028859527121001392)
('CIS', 48790, 205.0, 164.0, 230.75, 0.325609756097561)
('O89', 6719, 480.0, 578.0, 794.05, 0.4501041666666666)
('JHB', 76493, 66.0, 1043.0, 1820.42, 11.779090909090911)
('NlL', 5219, 610.0, 176.0, 220.17, 0.07240983606557375)
('Eoa', 58752, 49.0, 340.0, 488.89, 3.0385714285714283)
('DWc', 53651, 249.0, 295.0, 452.8, 0.6337349397590362)
('Ixm', 75207, 795.0, 694.0, 964.14, 0.33979874213836475)
('JAu', 76097, 965.0, 284.0, 474.48, 0.19738860103626946)
('Fnt', 62677, 253.0, 645.0, 969.56, 1.2828458498023714)
('331', 12097, 276.0, 904.0, 1501.01, 2.1630797101449275)
('MDI', 88155, 634.0, 266.0, 419.05, 0.24140378548895902)
('4Lq', 17251, 362.0, 708.0, 1131.45, 1.1697513812154698)
('5cy', 22299, 209.0, 822.0, 1254.6, 2.069856459330143)
('Kxd', 83136, 876.0, 143.0, 244.95, 0.11638127853881278)
('Djh', 54475, 170.0, 242.0, 387.45, 0.8555882352941175)
('FB0', 60228, 493.0, 205.0, 259.26, 0.11006085192697766)
('85V', 32098, 168.0, 725.0, 1019.59, 1.753511904761905)
('Ejy', 58461, 714.0, 381.0, 517.99, 0.19186274509803922)
('MWM', 306, 768.0, 659.0, 895.61, 0.3080859375)
('BNw', 45166, 877.0, 658.0, 985.17, 0.3730558722919042)
('2Yk', 10126, 553.0, 639.0, 802.04, 0.2948282097649186)
('KMO', 80790, 807.0, 1024.0, 1768.99, 0.9231598513011152)
('8RW', 33485, 740.0, 104.0, 175.42, 0.09651351351351349)
('B3z', 43909, 910.0, 1038.0, 1739.02, 0.7703516483516484)
('8Xk', 33877, 463.0, 749.0, 1182.57, 0.9364362850971921)
('BGo', 44717, 469.0, 690.0, 1103.93, 0.8825799573560769)
('9AT', 36380, 1035.0, 463.0, 579.51, 0.11257004830917873)
('6uD', 27355, 978.0, 1032.0, 1519.33, 0.49829243353783226)
('FLn', 60907, 970.0, 564.0, 762.25, 0.20438144329896907)
('G0G', 63520, 368.0, 344.0, 440.45, 0.2620923913043478)
('4vR', 19494, 278.0, 793.0, 1180.07, 1.3923381294964026)
('3QC', 13557, 887.0, 424.0, 715.4, 0.32852311161217584)
('NYs', 4433, 798.0, 489.0, 763.06, 0.3434335839598997)
('HDA', 68302, 245.0, 611.0, 937.61, 1.3331020408163266)
('DYq', 53791, 590.0, 511.0, 701.31, 0.3225593220338982)
('Cod', 50817, 90.0, 136.0, 208.11, 0.8012222222222224)
('4gu', 18578, 499.0, 536.0, 798.49, 0.5260320641282565)
('1WX', 6018, 912.0, 766.0, 1272.99, 0.5559100877192983)
('3Hq', 13030, 646.0, 483.0, 840.1, 0.5527863777089783)
('A2g', 39858, 967.0, 713.0, 1127.97, 0.4291313340227508)
('E51', 55882, 1034.0, 392.0, 599.38, 0.20056092843326886)
('CBi', 48365, 979.0, 852.0, 1456.87, 0.6178447395301326)
('1fo', 6602, 1011.0, 398.0, 548.62, 0.14898120672601387)
('HbD', 69817, 217.0, 548.0, 774.08, 1.0418433179723505)
('1mF', 7008, 864.0, 1008.0, 1602.99, 0.6886458333333333)
('8ZI', 33975, 242.0, 793.0, 1080.53, 1.1881404958677684)
('H9_', 68102, 1027.0, 928.0, 1348.25, 0.40920155793573515)
('9TB', 37559, 323.0, 1027.0, 1400.32, 1.1557894736842103)
('FAL', 60186, 637.0, 293.0, 500.99, 0.3265149136577708)
('DBb', 52327, 409.0, 203.0, 318.83, 0.28320293398533003)
('Mda', 761, 519.0, 859.0, 1188.24, 0.634373795761079)
('3w9', 15570, 355.0, 928.0, 1499.1, 1.6087323943661969)
('9uV', 39280, 184.0, 142.0, 211.71, 0.37885869565217395)
('GyT', 67313, 1050.0, 643.0, 937.73, 0.2806952380952381)
('7Gq', 28843, 353.0, 904.0, 1387.01, 1.3683002832861189)
('A_h', 43639, 339.0, 1014.0, 1273.22, 0.764660766961652)
('1sA', 7381, 578.0, 806.0, 1355.51, 0.9507093425605536)
('IwR', 75123, 213.0, 309.0, 411.5, 0.4812206572769953)
('5S8', 21617, 651.0, 579.0, 907.43, 0.5045007680491551)
('NSr', 4054, 58.0, 993.0, 1686.7, 11.960344827586209)
('6Iz', 25009, 355.0, 242.0, 381.93, 0.39416901408450705)
('MjZ', 1138, 996.0, 876.0, 1292.16, 0.4178313253012049)
('IMr', 72881, 299.0, 746.0, 1238.0, 1.645484949832776)
('2X6', 10023, 663.0, 557.0, 710.69, 0.2318099547511313)
('1nm', 7104, 971.0, 116.0, 202.51, 0.08909371781668382)
('JN3', 76863, 297.0, 855.0, 1097.33, 0.8159259259259257)
('FTR', 61389, 563.0, 915.0, 1290.92, 0.6677087033747781)
('GAU', 64164, 42.0, 630.0, 800.63, 4.062619047619047)
('6FH', 24776, 840.0, 84.0, 138.28, 0.06461904761904762)
('sV', 3433, 965.0, 474.0, 594.82, 0.12520207253886015)
('1pd', 7221, 140.0, 1038.0, 1551.72, 3.6694285714285715)
('R5', 1706, 696.0, 996.0, 1583.71, 0.84441091954023)
('1S', 91, 723.0, 955.0, 1275.68, 0.44354080221300146)
('1ws', 7677, 428.0, 639.0, 875.62, 0.5528504672897196)
('GEP', 64411, 898.0, 513.0, 859.74, 0.3861247216035635)
('ALZ', 41048, 882.0, 297.0, 425.23, 0.14538548752834468)
('1aN', 6260, 533.0, 596.0, 771.39, 0.32906191369606)
('7aA', 30061, 824.0, 152.0, 216.47, 0.07824029126213593)
('EjP', 58426, 880.0, 32.0, 45.69, 0.015556818181818179)
('LKO', 84633, 652.0, 133.0, 183.88, 0.07803680981595092)
('6Qf', 25493, 42.0, 420.0, 653.85, 5.567857142857143)
('4mY', 18934, 47.0, 384.0, 669.74, 6.079574468085107)
('MTf', 136, 454.0, 255.0, 389.14, 0.29546255506607927)
('25Z', 8288, 515.0, 147.0, 220.27, 0.14227184466019419)
('2Tr', 9818, 965.0, 171.0, 296.47, 0.13002072538860107)
('DJY', 52828, 326.0, 59.0, 90.42, 0.09638036809815952)
('9_d', 39666, 462.0, 318.0, 510.92, 0.4175757575757576)
('BkV', 46588, 882.0, 993.0, 1400.19, 0.4616666666666667)
('GwY', 67192, 497.0, 809.0, 1259.25, 0.9059356136820925)
('D34', 51790, 864.0, 805.0, 1332.92, 0.6110185185185186)
('KDH', 80216, 501.0, 513.0, 767.88, 0.5087425149700598)
('I56', 71763, 302.0, 109.0, 145.03, 0.11930463576158941)
('pp', 3264, 568.0, 347.0, 551.23, 0.3595598591549296)
('LSv', 85170, 54.0, 733.0, 1282.18, 10.170000000000002)
('Gav', 65829, 793.0, 513.0, 759.54, 0.31089533417402265)
('8Cq', 32560, 570.0, 993.0, 1394.58, 0.7045263157894736)
('1cw', 6421, 909.0, 1032.0, 1415.46, 0.4218481848184819)
('3QX', 13578, 399.0, 316.0, 496.43, 0.45220551378446117)
('81m', 31863, 354.0, 1070.0, 1634.96, 1.5959322033898307)
('LIj', 84528, 434.0, 612.0, 919.53, 0.7085944700460829)
('Mvb', 1896, 876.0, 488.0, 626.36, 0.15794520547945207)
('Ki8', 82160, 570.0, 876.0, 1351.1, 0.8335087719298244)
('8B', 515, 688.0, 434.0, 686.04, 0.36633720930232555)
('8WK', 33788, 953.0, 535.0, 761.26, 0.23741867785939139)
('LM6', 84741, 510.0, 41.0, 58.88, 0.03505882352941177)
('3t9', 15381, 98.0, 981.0, 1621.74, 6.538163265306123)
('9ut', 39304, 160.0, 906.0, 1474.9, 3.5556250000000005)
('E6l', 55991, 503.0, 806.0, 1407.45, 1.1957256461232606)
('3UP', 13822, 678.0, 609.0, 1041.06, 0.6372566371681415)
('8_h', 35701, 713.0, 392.0, 620.22, 0.3200841514726508)
('BFN', 44627, 893.0, 217.0, 334.04, 0.13106382978723408)
('2De', 8797, 544.0, 448.0, 599.52, 0.27852941176470586)
('Na8', 4513, 812.0, 64.0, 98.95, 0.04304187192118227)
('LkF', 86262, 963.0, 559.0, 964.75, 0.42133956386292837)
('L7e', 83830, 86.0, 10.0, 13.63, 0.042209302325581406)
('Hr4', 70816, 796.0, 966.0, 1225.88, 0.32648241206030165)
('2_8', 11852, 537.0, 355.0, 582.62, 0.4238733705772812)
('Jxm', 79176, 1035.0, 280.0, 378.94, 0.09559420289855072)
('2JI', 9153, 750.0, 362.0, 458.15, 0.12819999999999998)
('LlD', 86323, 200.0, 542.0, 839.94, 1.4897000000000002)
('OYI', 8366, 563.0, 918.0, 1376.3, 0.814031971580817)
('IOA', 72964, 292.0, 360.0, 465.58, 0.36157534246575335)
('Lh9', 86067, 713.0, 767.0, 998.7, 0.32496493688639555)
('Bx7', 47383, 235.0, 484.0, 803.73, 1.3605531914893618)
('FcY', 61963, 127.0, 80.0, 129.77, 0.39188976377952767)
('DJJ', 52813, 152.0, 801.0, 1295.61, 3.254013157894736)
('BzQ', 47528, 130.0, 576.0, 989.82, 3.1832307692307698)
('Lkm', 86295, 612.0, 922.0, 1257.55, 0.5482843137254901)
('DCp', 52404, 374.0, 840.0, 1080.72, 0.6436363636363637)
('GWd', 65559, 84.0, 479.0, 743.52, 3.149047619047619)
('da', 2493, 577.0, 77.0, 104.59, 0.04781629116117852)
('2NY', 9421, 888.0, 745.0, 959.97, 0.24208333333333337)
('1xe', 7726, 845.0, 278.0, 367.07, 0.10540828402366863)
('LvL', 86961, 324.0, 753.0, 1205.09, 1.3953395061728393)
('HNi', 68966, 1038.0, 638.0, 1053.89, 0.40066473988439316)
('G0Q', 63530, 630.0, 730.0, 1210.97, 0.7634444444444445)
('7Dc', 28640, 529.0, 1042.0, 1774.48, 1.3846502835538752)
('3Xf', 14027, 823.0, 735.0, 1224.04, 0.5942162818955042)
('LF4', 84298, 444.0, 1067.0, 1808.82, 1.6707657657657655)
('E2a', 55728, 157.0, 630.0, 1082.43, 2.8817197452229304)
('B75', 44105, 850.0, 29.0, 43.55, 0.017117647058823526)
('Ar7', 43036, 917.0, 503.0, 795.68, 0.31917121046892033)
('ESg', 57372, 448.0, 709.0, 984.85, 0.6157366071428572)
('C6B', 48017, 1051.0, 1010.0, 1349.87, 0.3233777354900094)
('MMG', 88720, 882.0, 297.0, 420.56, 0.1400907029478458)
('58l', 20396, 749.0, 776.0, 1267.62, 0.6563684913217622)
('Hx0', 71190, 492.0, 888.0, 1159.86, 0.5525609756097559)
('DiC', 54381, 349.0, 719.0, 1114.87, 1.1342979942693407)
('58S', 20377, 142.0, 618.0, 1004.32, 2.7205633802816904)
('I2s', 71622, 844.0, 437.0, 683.67, 0.2922630331753554)
('OLG', 7545, 965.0, 921.0, 1362.85, 0.45787564766839367)
('NS2', 4003, 117.0, 646.0, 979.41, 2.849658119658119)
('6MM', 25222, 46.0, 301.0, 496.54, 4.250869565217392)
('6FR', 24786, 863.0, 1026.0, 1413.18, 0.44864426419466985)
('HnT', 70589, 561.0, 251.0, 429.09, 0.3174509803921568)
('L2i', 83519, 42.0, 315.0, 466.09, 3.5973809523809517)
('Ne_', 4819, 263.0, 499.0, 815.48, 1.2033460076045628)
('4ij', 18693, 767.0, 683.0, 875.2, 0.2505867014341591)
('D6M', 51997, 1046.0, 771.0, 1173.17, 0.3844837476099427)
('1j6', 6810, 283.0, 892.0, 1425.56, 1.8853710247349822)
('InM', 74551, 465.0, 482.0, 801.27, 0.6866021505376344)
('BBh', 44395, 704.0, 238.0, 333.12, 0.13511363636363638)
('O0C', 6218, 603.0, 227.0, 395.87, 0.2800497512437811)
('DDL', 52437, 598.0, 38.0, 54.03, 0.026806020066889633)
('8BM', 32467, 55.0, 822.0, 1389.55, 10.319090909090908)
('3Vz', 13921, 843.0, 24.0, 37.08, 0.015516014234875444)
('Nw6', 5897, 57.0, 509.0, 855.57, 6.080175438596492)
('Ajd', 42564, 82.0, 535.0, 756.08, 2.6960975609756104)
('DP5', 53177, 187.0, 251.0, 404.79, 0.8224064171122996)
('1oT', 7148, 900.0, 1044.0, 1458.6, 0.46066666666666656)
('5j2', 22682, 905.0, 408.0, 661.82, 0.28046408839779013)
('cK', 2414, 176.0, 853.0, 1338.65, 2.7593750000000004)
('Aqv', 43023, 850.0, 891.0, 1401.5, 0.6005882352941176)
('Idr', 73952, 437.0, 838.0, 1142.23, 0.6961784897025172)
('1Do', 4838, 888.0, 172.0, 294.34, 0.13777027027027025)
('Jjr', 78299, 510.0, 648.0, 1047.88, 0.7840784313725492)
('9aF', 38004, 154.0, 40.0, 59.1, 0.12402597402597404)
('Ftd', 63039, 227.0, 752.0, 1039.34, 1.265814977973568)
('27K', 8399, 188.0, 650.0, 834.24, 0.9800000000000001)
('Iub', 75007, 793.0, 369.0, 527.12, 0.19939470365699874)
('2Cd', 8733, 588.0, 925.0, 1591.59, 1.1336564625850338)
('4uQ', 19430, 621.0, 272.0, 417.56, 0.2343961352657005)
('LYq', 85543, 85.0, 29.0, 47.98, 0.22329411764705878)
('4Se', 17680, 558.0, 312.0, 414.42, 0.18354838709677423)
('FFI', 60498, 514.0, 404.0, 551.16, 0.28630350194552523)
('GHq', 64627, 881.0, 588.0, 961.8, 0.42429057888762767)
('MFY', 88297, 905.0, 104.0, 163.55, 0.0658011049723757)
('EwX', 59253, 428.0, 1048.0, 1535.25, 1.1384345794392523)
('3wM', 15583, 285.0, 635.0, 1072.79, 1.5361052631578946)
('BAq', 44341, 935.0, 467.0, 749.2, 0.3018181818181819)
('CxU', 51375, 754.0, 234.0, 341.86, 0.1430503978779841)
('H5o', 67838, 953.0, 565.0, 738.11, 0.18164742917103885)
('Hq0', 70749, 1040.0, 682.0, 919.12, 0.228)
('2EN', 8843, 1044.0, 828.0, 1090.52, 0.25145593869731797)
('3xT', 15653, 126.0, 71.0, 113.78, 0.3395238095238095)
('C37', 47824, 187.0, 378.0, 637.66, 1.3885561497326202)
('6Q8', 25460, 71.0, 355.0, 478.59, 1.7407042253521123)
('2ZZ', 10178, 952.0, 531.0, 890.17, 0.37727941176470586)
('Kld', 82380, 233.0, 169.0, 213.68, 0.19175965665236056)
('KDw', 80257, 809.0, 1017.0, 1377.8, 0.445982694684796)
('L_a', 87291, 382.0, 232.0, 373.36, 0.37005235602094244)
('7PD', 29371, 444.0, 577.0, 833.43, 0.5775450450450449)
('C_x', 51593, 275.0, 481.0, 704.2, 0.8116363636363638)
('Jmp', 78486, 348.0, 461.0, 576.75, 0.33261494252873564)
('CIX', 48795, 946.0, 204.0, 271.54, 0.07139534883720933)
('12V', 4126, 86.0, 548.0, 705.82, 1.835116279069768)
('At1', 43156, 333.0, 585.0, 1007.13, 1.2676576576576577)
('K4x', 79691, 224.0, 492.0, 711.52, 0.9799999999999999)
('DrJ', 54955, 719.0, 699.0, 1029.04, 0.4590264255910987)
('JD_', 76292, 220.0, 1039.0, 1570.16, 2.4143636363636367)
('MHT', 88418, 104.0, 588.0, 831.63, 2.342596153846154)
('1Q7', 5614, 62.0, 195.0, 268.58, 1.1867741935483869)
('15Y', 4318, 313.0, 441.0, 672.92, 0.740958466453674)
